,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
52,30.0,1868.6,75.18556354458775,1729.0,1840.5,1866.5,1876.75,2230.0,30.0,6.9,1.6049492418657723,6.0,6.0,7.0,7.0,15.0
53,36.0,1998.9722222222222,407.13862055718363,28.0,2001.75,2020.0,2035.25,3201.0,36.0,10.222222222222221,3.5060039207142215,1.0,10.0,10.0,10.0,24.0
54,11.0,1925.0,1370.252385511516,13.0,406.0,2651.0,3057.5,3138.0,11.0,14.545454545454545,10.576990463866707,1.0,1.5,21.0,23.0,23.0
55,24.0,1611.4583333333333,904.9571202508735,67.0,953.5,1851.0,2300.75,2718.0,24.0,9.541666666666666,7.4657430199933685,1.0,2.0,7.5,17.0,21.0
56,17.0,1484.8235294117646,906.8226284184602,7.0,1008.0,1135.0,2530.0,2724.0,17.0,8.470588235294118,8.7329666140638,1.0,2.0,2.0,20.0,21.0
57,45.0,1865.3111111111111,918.8312690641851,2.0,1575.0,2286.0,2619.0,2738.0,45.0,12.444444444444445,8.443813107712641,1.0,4.0,17.0,21.0,22.0
58,35.0,1407.2,738.7986193814929,10.0,956.5,1332.0,1884.5,2655.0,35.0,6.428571428571429,6.946373214875237,1.0,2.5,3.0,7.5,21.0
59,47.0,1361.9787234042553,766.0767497411647,177.0,703.0,1278.0,1852.0,2575.0,47.0,6.48936170212766,7.415824268664866,1.0,2.0,3.0,8.5,20.0
60,25.0,1713.32,972.8895843482616,42.0,723.0,2061.0,2697.0,2705.0,25.0,10.96,9.19003083056127,1.0,2.0,11.0,21.0,21.0
61,3.0,946.0,1198.8673821570092,9.0,270.5,532.0,1414.5,2297.0,3.0,6.333333333333333,9.237604307034013,1.0,1.0,1.0,9.0,17.0
62,14.0,1626.5714285714287,898.5517162707926,88.0,754.75,2232.0,2243.75,2725.0,14.0,10.214285714285714,7.7675713601591605,1.0,2.0,15.0,15.0,21.0
63,2.0,2709.0,622.2539674441618,2269.0,2489.0,2709.0,2929.0,3149.0,2.0,19.5,4.949747468305833,16.0,17.75,19.5,21.25,23.0
64,127.0,2893.740157480315,121.29317837623815,2138.0,2817.5,2899.0,2975.5,3137.0,127.0,21.913385826771652,0.9679271096724154,12.0,22.0,22.0,22.0,23.0
65,13.0,1940.076923076923,837.9224766785272,62.0,2198.0,2201.0,2224.0,2878.0,13.0,12.846153846153847,5.9839528998557725,1.0,14.0,14.0,14.0,22.0
66,14.0,2304.0,157.12072771255572,1916.0,2258.75,2272.5,2387.25,2657.0,14.0,16.285714285714285,3.049049572687085,7.0,16.0,16.0,18.0,21.0
67,2.0,1675.5,1878.7827176126568,347.0,1011.25,1675.5,2339.75,3004.0,2.0,11.5,14.849242404917497,1.0,6.25,11.5,16.75,22.0
68,3.0,1412.0,1295.7850902059338,54.0,800.5,1547.0,2091.0,2635.0,3.0,8.333333333333334,11.015141094572204,1.0,2.0,3.0,12.0,21.0
69,5.0,1991.0,1240.203209155661,572.0,718.0,2757.0,2758.0,3150.0,5.0,14.0,11.423659658795863,1.0,2.0,22.0,22.0,23.0
70,20.0,2001.9,467.2647057751719,758.0,2045.5,2052.5,2060.0,3158.0,20.0,10.95,4.828370107472795,2.0,11.0,11.0,11.0,23.0
71,4.0,835.75,1201.3693228978339,156.0,197.25,276.5,915.0,2634.0,4.0,6.0,10.0,1.0,1.0,1.0,6.0,21.0
72,6.0,1598.0,1127.0668125714642,59.0,714.0,2157.0,2362.5,2551.0,6.0,11.166666666666666,8.328665359267754,1.0,3.75,13.5,17.25,20.0
73,2.0,1287.5,859.1347391416552,680.0,983.75,1287.5,1591.25,1895.0,2.0,4.5,3.5355339059327378,2.0,3.25,4.5,5.75,7.0
74,21.0,1378.2380952380952,662.6896637764848,161.0,1224.0,1405.0,1505.0,2611.0,21.0,5.714285714285714,6.489552042651766,1.0,3.0,3.0,3.0,21.0
75,145.0,622.2620689655172,711.9826583863626,31.0,242.0,381.0,577.0,3341.0,145.0,2.882758620689655,5.622997727927325,1.0,1.0,1.0,1.0,24.0
76,35.0,497.9142857142857,820.3124717206879,8.0,30.0,52.0,670.5,2680.0,35.0,2.942857142857143,4.958313619526283,1.0,1.0,1.0,1.5,21.0
