,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
48,45.0,1705.5555555555557,576.5821535548771,597.0,1253.0,1828.0,1936.0,3330.0,45.0,22.022222222222222,11.250230076210743,4.0,12.0,27.0,27.0,48.0
49,122.0,1940.6065573770493,833.7161809452115,18.0,1723.25,1763.5,2542.75,3822.0,122.0,27.868852459016395,13.019344043899588,1.0,25.0,25.0,40.5,49.0
50,9.0,2027.111111111111,700.9840305678233,1433.0,1435.0,1442.0,2767.0,2770.0,9.0,29.666666666666668,12.649110640673518,19.0,19.0,19.0,43.0,43.0
51,97.0,1592.8762886597938,518.2949461481842,778.0,1394.0,1431.0,1649.0,3775.0,97.0,20.876288659793815,8.5491931051498,6.0,17.0,19.0,24.0,49.0
52,17.0,1510.0588235294117,567.9072845311366,758.0,1415.0,1420.0,1428.0,2924.0,17.0,20.294117647058822,11.015697355832454,6.0,19.0,19.0,19.0,47.0
53,58.0,1783.6724137931035,742.4143730632601,45.0,1217.25,1791.5,1815.5,3765.0,58.0,24.32758620689655,12.87100362917603,1.0,11.0,26.0,26.0,49.0
54,42.0,2187.0238095238096,990.2798443626868,733.0,1060.75,2047.5,2903.75,3807.0,42.0,29.88095238095238,16.252883242827842,5.0,8.25,30.5,46.25,49.0
55,62.0,2104.3387096774195,727.2923948848387,767.0,1968.5,1990.5,2054.75,3762.0,62.0,29.112903225806452,11.67048236561878,6.0,28.0,28.0,31.0,49.0
56,58.0,2218.810344827586,1028.2854484042255,538.0,1661.5,2488.0,2741.5,3815.0,58.0,31.155172413793103,16.22625306613462,3.0,24.0,38.5,43.0,49.0
57,236.0,2945.686440677966,963.7437745398404,403.0,2237.75,3547.0,3733.25,3885.0,236.0,40.32203389830509,12.790875308781784,2.0,36.0,49.0,49.0,49.0
58,131.0,1951.1297709923665,1297.8315666285973,407.0,521.5,2400.0,2787.5,3874.0,131.0,26.519083969465647,20.31912745894604,2.0,3.0,37.0,44.0,49.0
59,266.0,2831.0112781954886,845.2838508758863,408.0,2290.25,3185.0,3434.75,3876.0,266.0,40.63533834586466,12.404142311698285,2.0,36.0,47.0,48.0,49.0
60,46.0,2550.0434782608695,696.8596847930401,509.0,2382.25,2479.0,3008.75,3698.0,46.0,38.0,10.511369505867867,3.0,37.0,38.0,47.0,49.0
61,2.0,2153.5,105.35891039679558,2079.0,2116.25,2153.5,2190.75,2228.0,2.0,34.0,2.8284271247461903,32.0,33.0,34.0,35.0,36.0
62,8.0,2171.125,1001.6981920005361,980.0,1399.75,1965.0,3051.25,3441.0,8.0,30.0,17.129756899284107,7.0,18.0,29.0,47.25,48.0
63,1.0,1182.0,,1182.0,1182.0,1182.0,1182.0,1182.0,1.0,11.0,,11.0,11.0,11.0,11.0,11.0
64,13.0,1807.076923076923,407.9022475909438,1177.0,1288.0,2032.0,2047.0,2278.0,13.0,24.53846153846154,9.243154084829348,11.0,12.0,29.0,30.0,36.0
65,15.0,1817.8666666666666,837.8086098069574,1321.0,1353.0,1365.0,1895.0,3806.0,15.0,22.133333333333333,14.495647951154496,13.0,14.0,14.0,25.5,49.0
66,15.0,2234.9333333333334,814.5948569395592,1236.0,1329.5,2146.0,2797.5,3703.0,15.0,31.4,15.018084336654166,11.0,13.0,33.0,44.5,49.0
67,1.0,1128.0,,1128.0,1128.0,1128.0,1128.0,1128.0,1.0,11.0,,11.0,11.0,11.0,11.0,11.0
68,2.0,2554.5,9.192388155425117,2548.0,2551.25,2554.5,2557.75,2561.0,2.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0
69,8.0,1126.25,321.83924558698556,769.0,1025.75,1035.0,1086.5,1866.0,8.0,10.5,6.80336051416609,6.0,8.0,8.0,8.75,27.0
70,21.0,2288.714285714286,838.6316320564794,427.0,2200.0,2207.0,2218.0,3620.0,21.0,33.42857142857143,13.01757054358235,2.0,34.0,34.0,34.0,49.0
71,8.0,2381.625,456.7246552511543,2122.0,2157.5,2167.5,2310.25,3407.0,8.0,36.125,5.938674695827104,33.0,33.0,33.0,35.5,48.0
72,8.0,2545.625,1027.937315695855,1243.0,1886.5,2540.0,3238.25,3855.0,8.0,35.25,15.791046287600542,12.0,27.75,40.0,47.5,49.0
74,30.0,2223.2,947.3077422995601,463.0,1851.5,2222.5,3017.75,3858.0,30.0,32.3,16.33939601297935,3.0,27.0,35.5,47.0,49.0
75,71.0,2590.521126760563,697.5099151195923,502.0,2153.0,2382.0,3165.0,3865.0,71.0,38.33802816901409,9.954099890385196,3.0,33.0,37.0,47.0,49.0
76,78.0,2594.1794871794873,690.7728542705888,598.0,2349.0,2503.5,3131.5,3890.0,78.0,38.69230769230769,11.464578641911071,4.0,37.0,39.0,47.0,49.0
