,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
23,53.0,2854.0188679245284,517.3355736763145,545.0,2862.0,2883.0,2900.0,4734.0,53.0,22.339622641509433,6.396944571814118,4.0,22.0,22.0,23.0,46.0
24,41.0,3296.5365853658536,1499.9132991203353,197.0,2431.0,3693.0,4347.0,5294.0,41.0,31.21951219512195,16.72499954427795,2.0,16.0,37.0,44.0,55.0
25,20.0,3101.95,943.3501038432405,1168.0,2921.0,3040.5,3176.0,5191.0,20.0,26.8,11.718631139748092,7.0,23.0,24.0,28.75,54.0
26,7.0,3825.8571428571427,1453.3589174244407,584.0,4095.0,4154.0,4556.0,4741.0,7.0,37.285714285714285,14.488090347066514,5.0,40.0,40.0,45.0,46.0
27,7.0,3334.8571428571427,1030.2804518789092,1782.0,3247.5,3249.0,3251.5,5315.0,7.0,32.57142857142857,12.163567772342986,13.0,32.0,32.0,32.0,55.0
28,56.0,3457.964285714286,1696.1545487504236,84.0,2718.25,3809.0,5000.25,5330.0,56.0,33.67857142857143,18.438208493981524,2.0,19.5,37.5,50.75,56.0
29,12.0,2918.5,1227.7960668686726,989.0,2150.75,2829.5,3631.5,5189.0,12.0,25.333333333333332,14.418002215244243,6.0,15.25,22.0,35.5,54.0
31,46.0,2796.413043478261,1170.3999235985195,101.0,2758.25,3092.0,3152.75,5266.0,46.0,24.456521739130434,11.925149003008784,2.0,21.0,26.5,28.0,55.0
32,64.0,2817.78125,1110.2799227872422,154.0,1991.75,3024.0,3413.25,5019.0,64.0,24.65625,11.985730603314847,2.0,15.25,24.0,34.0,52.0
33,77.0,3048.818181818182,1743.6454833968787,1.0,2280.0,3265.0,4599.0,5321.0,77.0,29.064935064935064,18.140052850803347,1.0,16.0,33.0,45.0,55.0
34,9.0,2865.8888888888887,1840.0854901637344,88.0,1730.0,3335.0,4710.0,5155.0,9.0,27.555555555555557,19.19056481132793,2.0,13.0,33.0,46.0,54.0
36,1.0,4952.0,,4952.0,4952.0,4952.0,4952.0,4952.0,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
37,5.0,2953.4,1606.7447837164432,121.0,3492.0,3494.0,3526.0,4134.0,5.0,28.8,15.205262246998569,2.0,34.0,34.0,34.0,40.0
38,6.0,1260.6666666666667,1353.3342036121994,469.0,679.0,782.5,853.75,4008.0,6.0,10.833333333333334,13.81906895078922,4.0,5.0,5.5,6.0,39.0
