,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
57,189.0,3872.7936507936506,357.5212607305568,2278.0,3703.0,3929.0,4170.0,4332.0,189.0,29.322751322751323,3.445095318225677,13.0,28.0,31.0,32.0,32.0
58,64.0,3596.53125,653.9949266525709,291.0,3349.75,3698.5,3884.0,4290.0,64.0,27.0,5.3422544435549435,2.0,24.0,28.0,29.5,32.0
59,114.0,3792.4561403508774,561.5434819585248,764.0,3799.5,3842.5,4011.25,4331.0,114.0,28.350877192982455,4.495784566651379,5.0,28.0,29.0,31.0,32.0
60,84.0,3818.7976190476193,535.5733281949175,1632.0,3467.0,4066.0,4226.25,4326.0,84.0,28.511904761904763,4.973408924286221,8.0,25.5,31.0,32.0,32.0
61,1.0,4220.0,,4220.0,4220.0,4220.0,4220.0,4220.0,1.0,32.0,,32.0,32.0,32.0,32.0,32.0
62,6.0,2959.0,713.286197819641,2106.0,2617.5,2878.0,3071.0,4226.0,6.0,19.833333333333332,6.853223086013373,12.0,16.0,19.5,20.75,32.0
63,1.0,2844.0,,2844.0,2844.0,2844.0,2844.0,2844.0,1.0,19.0,,19.0,19.0,19.0,19.0,19.0
64,8.0,2755.625,167.66628206904673,2632.0,2686.0,2722.5,2734.25,3157.0,8.0,17.875,1.8850918886280925,16.0,16.75,18.0,18.0,22.0
65,30.0,2736.0666666666666,523.8014188953497,1996.0,2559.25,2582.5,2620.75,4050.0,30.0,17.0,5.795360808142296,10.0,15.0,15.0,15.75,31.0
66,24.0,2977.3333333333335,537.8706541350905,2551.0,2646.0,2701.0,3219.25,4300.0,24.0,19.916666666666668,5.717377527949457,15.0,16.0,17.0,23.0,32.0
68,1.0,3657.0,,3657.0,3657.0,3657.0,3657.0,3657.0,1.0,28.0,,28.0,28.0,28.0,28.0,28.0
69,1.0,1861.0,,1861.0,1861.0,1861.0,1861.0,1861.0,1.0,10.0,,10.0,10.0,10.0,10.0,10.0
70,25.0,3728.76,665.0366080149272,594.0,3885.0,3894.0,3900.0,3914.0,25.0,28.48,5.665097822044499,2.0,30.0,30.0,30.0,30.0
71,11.0,3961.4545454545455,106.896551521893,3768.0,3883.5,3986.0,4051.5,4065.0,11.0,30.363636363636363,1.12006493318265,28.0,30.0,31.0,31.0,31.0
72,4.0,3351.25,587.5260987110843,2851.0,2855.5,3276.5,3772.25,4001.0,4.0,24.25,6.18465843842649,19.0,19.0,23.5,28.75,31.0
74,6.0,3098.3333333333335,439.0652191493499,2761.0,2885.25,2970.0,3039.75,3969.0,6.0,21.5,4.679743582719036,19.0,19.25,20.0,20.0,31.0
75,21.0,3212.7619047619046,916.9830371801818,253.0,2800.0,2883.0,4005.0,4280.0,21.0,23.095238095238095,7.924044181507078,1.0,19.0,20.0,31.0,32.0
76,14.0,3086.1428571428573,1423.2871950384574,178.0,2821.5,3763.5,3974.75,4303.0,14.0,22.571428571428573,11.420051769479088,1.0,19.25,28.0,31.0,32.0
